MH	BB		TAUTAU		MUMU		SS		CC		TT		GG		GAMGAM		ZGAM		WW		ZZ		WIDTH			W_BB 		W_TAUTAU	W_MUMU		W_SS		W_CC		W_TT		W_GG		W_GAMGAM	W_ZGAM		W_WW		W_ZZ
310.0	5.158E-04	6.683E-05	2.316E-07	2.196E-07	2.592E-05	1.380E-04	6.636E-04	1.206E-05	5.237E-05	6.903E-01	3.082E-01	9.565E+00		4.934E-03	6.392E-04	2.216E-06	2.100E-06	2.479E-04	1.320E-03	6.347E-03	1.154E-04	5.009E-04	6.603E+00	2.948E+00
320.0	4.693E-04	6.115E-05	2.120E-07	1.999E-07	2.358E-05	2.655E-04	6.804E-04	1.087E-05	4.784E-05	6.891E-01	3.093E-01	1.079E+01		5.063E-03	6.598E-04	2.287E-06	2.157E-06	2.545E-04	2.865E-03	7.341E-03	1.173E-04	5.162E-04	7.435E+00	3.338E+00
330.0	4.293E-04	5.625E-05	1.950E-07	1.829E-07	2.158E-05	5.213E-04	7.073E-04	9.830E-06	4.385E-05	6.879E-01	3.103E-01	1.210E+01		5.196E-03	6.808E-04	2.360E-06	2.213E-06	2.612E-04	6.308E-03	8.559E-03	1.190E-04	5.306E-04	8.325E+00	3.755E+00
340.0	3.952E-04	5.204E-05	1.804E-07	1.683E-07	1.986E-05	1.199E-03	7.503E-04	8.914E-06	4.035E-05	6.865E-01	3.110E-01	1.349E+01		5.330E-03	7.019E-04	2.433E-06	2.269E-06	2.678E-04	1.617E-02	1.012E-02	1.202E-04	5.442E-04	9.260E+00	4.194E+00
350.0	3.598E-04	4.763E-05	1.650E-07	1.532E-07	1.808E-05	1.560E-02	8.140E-04	7.725E-06	3.652E-05	6.760E-01	3.071E-01	1.518E+01		5.461E-03	7.229E-04	2.505E-06	2.326E-06	2.744E-04	2.368E-01	1.235E-02	1.172E-04	5.543E-04	1.026E+01	4.661E+00
360.0	3.180E-04	4.229E-05	1.466E-07	1.354E-07	1.597E-05	5.137E-02	8.515E-04	6.253E-06	3.173E-05	6.508E-01	2.966E-01	1.759E+01		5.593E-03	7.437E-04	2.578E-06	2.381E-06	2.809E-04	9.034E-01	1.497E-02	1.100E-04	5.580E-04	1.145E+01	5.216E+00
370.0	2.828E-04	3.779E-05	1.310E-07	1.204E-07	1.421E-05	8.349E-02	8.642E-04	5.034E-06	2.763E-05	6.281E-01	2.872E-01	2.024E+01		5.724E-03	7.649E-04	2.651E-06	2.437E-06	2.875E-04	1.690E+00	1.749E-02	1.019E-04	5.593E-04	1.271E+01	5.812E+00
380.0	2.538E-04	3.407E-05	1.181E-07	1.080E-07	1.275E-05	1.100E-01	8.615E-04	4.055E-06	2.423E-05	6.093E-01	2.796E-01	2.307E+01		5.855E-03	7.860E-04	2.725E-06	2.492E-06	2.941E-04	2.538E+00	1.988E-02	9.356E-05	5.590E-04	1.406E+01	6.450E+00
390.0	2.296E-04	3.097E-05	1.073E-07	9.776E-08	1.154E-05	1.313E-01	8.498E-04	3.271E-06	2.139E-05	5.940E-01	2.736E-01	2.606E+01		5.984E-03	8.069E-04	2.796E-06	2.548E-06	3.006E-04	3.420E+00	2.215E-02	8.525E-05	5.573E-04	1.548E+01	7.130E+00
400.0	2.095E-04	2.836E-05	9.831E-08	8.917E-08	1.052E-05	1.480E-01	8.322E-04	2.645E-06	1.902E-05	5.819E-01	2.690E-01	2.919E+01		6.115E-03	8.279E-04	2.870E-06	2.603E-06	3.071E-04	4.319E+00	2.429E-02	7.722E-05	5.552E-04	1.698E+01	7.853E+00
